"weightedkNN_Manhattan_0.05_mn_sc_3",0.848014341596431
"TargetAccuracy_18",1
"oneNN_Euclidean_0.1_mn_sc_1",0.806069599777494
"oneNN_Manhattan_0.1_mn_sc_1",0.806069599777494
"kNN_Euclidean_0.1_mn_sc_1",0.802030268931561
"kNN_Manhattan_0.1_mn_sc_1",0.802030268931561
"weightedkNN_Euclidean_0.1_mn_sc_1",0.802030268931561
"weightedkNN_Manhattan_0.1_mn_sc_1",0.802030268931561
"TargetAccuracy_19",1
"oneNN_Euclidean_0.1_mn_Sc_3",0.86432893788311
"oneNN_Manhattan_0.1_mn_sc_3",0.86432893788311
"kNN_Euclidean_0.1_mn_sc_3",0.860376888524805
"kNN_Manhattan_0.1_mn_sc_3",0.860376888524805
"weightedkNN_Euclidean_0.1_mn_sc_3",0.860376888524805
"weightedkNN_Manhattan_0.1_mn_sc_3",0.860376888524805
"TargetAccuracy_20",1
"oneNN_Euclidean_0.2_mn_sc_1",0.835048268789116
"oneNN_Manhattan_0.2_mn_sc_1",0.835048268789116
"kNN_Euclidean_0.2_mn_sc_1",0.826906571697133
"kNN_Manhattan_0.2_mn_sc_1",0.826906571697133
"weightedkNN_Euclidean_0.2_mn_sc_1",0.826906571697133
"weightedkNN_Manhattan_0.2_mn_sc_1",0.826906571697133
"TargetAccuracy_21",1
"oneNN_Euclidean_0.2_mn_Sc_3",0.901404336862236
"oneNN_Manhattan_0.2_mn_sc_3",0.901404336862236
"kNN_Euclidean_0.2_mn_sc_3",0.89978077681027
"kNN_Manhattan_0.2_mn_sc_3",0.89978077681027
"weightedkNN_Euclidean_0.2_mn_sc_3",0.89978077681027
"weightedkNN_Manhattan_0.2_mn_sc_3",0.89978077681027
